Shipment_ID,Shipment_Volume_kg,Distance_km,Transportation_Cost,Fuel_Cost,Delivery_Time_Days
332,178.21965028113348,312.20220802737026,682.8142777545975,193.9929678758101,4.269636650521704
333,256.0643646554981,299.37888498718985,467.9835693604688,237.1881980347947,3.7244626769761293
334,195.82706307903106,334.83036523438074,723.6089205274928,197.22744991210945,4.28174625175088
335,328.0095786734201,444.7972668919828,522.3001185803167,143.25375752157373,5.611704588609794
336,238.23540947982892,485.1322098804781,449.4371043322941,201.6902115123661,5.5931147994400625
337,183.96022425659908,682.5750739221115,407.98960046885907,111.37642756076029,6.253881533935882
338,224.28913266776053,300.24689388918137,454.62954702678076,186.5135823465914,4.34772674306509
339,283.0345163420499,597.6483597714875,441.7734772188157,178.00620056133235,5.91385481197829
340,204.902035775682,417.90167336617367,525.5624333563231,167.5129885636476,4.504177845772804
341,184.2223683546855,442.5804435521351,524.0860971574797,172.28774931366416,5.275336663198642
342,269.494976919353,551.2229238249905,500.45690302301216,67.08905727014165,5.639769159698637
343,269.5973256886978,281.59169676565523,565.5407254619524,147.0765055355423,4.4873155702731555
344,209.4445459703096,507.3614619276076,678.5969412179512,185.57069406846688,5.0638203683817995
345,212.31693555053417,474.9678312319584,642.4331203161986,189.59138351984402,4.101984334364927
346,268.5639949886109,523.8676896012223,277.26530473251444,118.33949154444251,5.941721776949066
347,134.15325268021405,493.37529658617274,116.9118297647068,255.94247045188206,5.007649201190854
348,137.40289804987557,818.2950209866342,640.147986685891,128.02950910712994,6.190952037225621
349,192.52446229980512,354.3390023623026,294.9681952376868,238.16743203160422,4.9798182564313285
350,232.9242278630522,370.35045674972736,466.2851897160975,205.63166171230108,4.532857742939779
351,274.8726052478404,356.52892103628534,324.48304609109607,141.2263614093718,5.144810730519162
352,368.0284973559642,366.6784321259618,229.70293436299704,286.5186535565707,5.450989437243227
353,318.61276985616155,354.39193090402233,581.2194092307182,108.38179009461119,4.967733436021896
354,237.20491760292583,628.3524796661328,613.873274045397,235.1492504166001,5.403492878769449
355,248.4787033677849,663.0756371984783,413.5234398909921,240.0349390825787,6.898377463586319
356,169.7976508289753,364.38805593757854,111.34365617826353,139.7627874554013,4.571686421873574
357,248.5189491206088,325.1466640343657,418.0633327621276,263.5479180038597,4.465228484797664
358,226.90730888638893,520.7123334579607,558.770600810382,164.99720912406283,5.459064936981833
359,275.81748482704717,367.1665433578543,278.1632646838807,197.32161775679143,3.8939933055077884
360,183.82152451581416,544.9397726633266,527.5039879668733,195.61931032627325,5.687906938741143
361,291.5477211392938,480.43845312769497,497.70352262405066,171.94147551176712,4.81448490484956
362,372.61911304020623,222.63838275041522,586.8937249401632,228.6484963895869,3.6393919896898956
363,241.2991881234514,682.1257801995092,517.937055262123,227.60932323313278,5.587266330601769
364,282.1369377679153,719.3816509643282,354.03965886776666,75.08808160570915,6.867702481063852
365,305.211519336889,358.0816964273421,679.4857252496737,258.26041457268917,4.602720653109472
366,217.9023622491331,391.8447660096024,476.2205640459545,80.25048071785955,5.322393370940247
367,267.92739854483335,492.87980860873574,495.90431907351024,241.95277226049944,5.216258653128196
368,251.0073920625436,500.16851849805374,360.0098061390206,247.602308209655,4.644383014238192
369,257.81408788390655,548.7816409009246,433.5076623212735,114.5420141870881,4.930358188672282
370,188.1592172915627,751.5306808149525,367.27959289596487,155.35114272272492,7.0625799341068065
371,251.9608139407154,423.4579158758926,474.05809101148657,113.65771989084385,4.7705775580742475
372,289.83986329963597,330.25541331923193,756.7562720213515,167.10473818267587,4.291022621315483
373,366.09148862360337,243.10211579782091,294.21482856029655,161.51794294885553,4.350738555060416
374,326.74166608681656,340.3604940087121,257.96579031848887,226.7796319361604,5.059736434173287
375,422.2545966009245,445.03095406893044,720.6755491240413,258.6185247671765,6.145600421032084
376,188.61219496895603,719.1836795276681,468.6014484272201,263.74102864739734,7.224874459817511
377,319.7856509376543,372.3583051445743,399.6390892010125,146.26991840530187,4.6140183415142415
378,264.66736045906816,483.5681927458348,655.9857031094115,167.44668757532833,4.619045216756947
379,425.18423465741375,447.53656558908716,409.15766903947036,78.99370846674299,5.039306133632111
380,185.3361371715879,628.2589910172126,773.9014570320404,131.64779601022866,5.905403074741138
381,182.8222526255379,829.0398638810432,601.6888807008904,237.89109798584747,6.504746557522681
382,202.04858836447823,370.3696840619519,426.8132887781446,276.9349694128939,4.3312400784169816
383,80.08834205521543,376.5840836222667,823.5962319898256,105.93906768720468,4.426869178371117
384,207.93959826553913,606.6241315603609,409.14276154949926,144.45214445082635,5.713577967449309
385,189.26938707570417,552.2837234439467,611.314305801396,178.41565458246438,5.513187198241865
386,262.03150291809663,727.006098860405,544.8938870609738,196.8096695291764,6.173465171846537
387,277.34047806217274,537.5892277988946,695.2611934098197,131.42378880470125,5.390274315625337
388,400.0936671372709,396.1061863819411,734.2266795090279,205.4436626678454,4.7294890193857855
389,326.033907054884,538.5982246038463,504.800622359865,151.56963917574504,6.093297421042883
390,203.84770754700776,616.3055370874362,386.98731944807247,179.13286374730325,6.3651134953876785
391,178.12682629213137,573.0723271796046,568.9958214408674,212.77705488022198,4.724075467123683
392,289.35353372052043,526.0911046660947,398.3426945371841,180.38533618865628,5.105177833052622
393,144.3813434383486,610.0012034383731,802.0080871289935,153.81684656840588,4.898137769660335
394,396.5167012683483,625.3943385668509,520.4802996624106,173.42341176445015,5.941839951696403
395,344.35520965770297,657.323848655629,445.2017673031837,174.69822244767988,6.283007122593731
396,212.46594783162362,547.3064831384464,527.7020458797363,157.79933820707234,4.7522403779203595
397,112.9492376727298,424.9322879524718,297.93105657054554,164.47223623997385,4.218574481025111
398,358.309789933233,472.0070529649984,354.2578942234023,275.918830230283,5.126513819111275
399,240.83681237979056,630.9763449762536,680.0620861916639,213.6551668764743,6.167499348093268
400,349.0253049578769,327.4596493519146,401.46585815429063,162.27118091825037,4.694563387029953
401,122.44578729645063,505.30099633093516,342.96335259770905,221.81726427064413,4.854162308120239
402,202.04999816369818,390.9991781508959,580.497912879093,159.9708306146394,4.767447984380853
403,250.41949597745466,454.31172344022264,677.8556231994496,250.38747825519846,4.9998325233727865
404,253.75844750117938,641.7677793910948,607.84299659976,202.17853153188562,5.984885299858577
405,213.9947622816605,478.6648602029855,649.4071528708724,173.56187135974628,6.00516361344701
406,299.8279945877999,456.9654822234223,386.48073671458087,206.86301554861666,5.968439957285119
407,164.59036564939245,246.0215788530121,286.7283999887234,85.74743087589005,3.080992868851827
408,238.60964119829652,561.9380349040831,725.200047793323,112.39395186541168,5.92656356958742
409,259.6236505369519,546.8226271711613,451.5980241736796,108.36449961605668,5.875787713407621
410,291.1551067246999,774.488208495819,462.3750475317429,188.5765856858224,6.25777278292383
411,306.9291902471112,403.83326475704985,699.2291212773587,283.95089996910554,5.610315326095113
412,160.02863265297046,482.87254914959084,583.434501410099,313.8780087715579,6.1311419878032885
413,127.27086634115022,487.40755255661327,568.3831658122411,218.28306608644544,4.566873224516051
414,352.2141457518807,686.6179919645211,824.7503517351627,210.0506684966674,6.098868177812571
415,276.5851209583673,435.70567014195717,403.47226544297854,71.93653595083566,5.384402397949943
416,190.1210770754757,491.8532288655509,639.1760192121856,147.4395720159587,5.270135097923448
417,374.09215804180184,541.1844764574809,508.55196873456265,132.73297488550566,5.995310785761781
418,259.2539707434287,477.9913684734537,540.2888418294885,142.74914410493304,5.364257680264242
419,344.34377472510613,383.0349578174208,729.2702639618798,169.91137088491263,5.139033040771213
420,255.40147851280872,479.11349893474613,576.1753634434435,151.67456533817236,4.546483518220152
421,414.85983399055897,611.0447624789658,580.7444118574449,61.24201137745274,6.531086356441577
422,390.42726739545634,296.02270508834096,660.8761005964703,224.87461536705203,5.295512287180609
423,230.08286812167412,469.9454511220314,445.2570905685672,115.63541845561161,4.926468456730714
424,327.72567607634846,344.981877759124,374.11854989914906,194.35481184666898,4.747331889734723
425,301.6300759668118,629.2569943387264,343.2786208968449,304.4449601849984,5.592881292719391
426,359.4905246025879,221.5219642824338,205.04651159359975,124.83692450481459,4.333392097635891
427,172.80612315359164,366.16172290926175,808.4310694910483,28.182748635220207,4.518815078981004
428,304.88411679987513,506.5817812596781,334.51874514174756,162.83974668719335,5.4372611247728715
429,334.67395894796704,684.828604385151,466.8119564621342,246.05757809991428,7.147782775956769
430,109.30084108615085,440.1374608390518,458.4780050166619,297.50084725323563,4.847252065384062
431,155.339318986738,366.72007099602024,546.1110046713651,106.227024332855,4.639036004566087
432,86.86142577919196,732.1735604160885,622.3605818808945,209.8019533941913,5.744362391081151
433,228.4474532444354,232.7979149375634,629.0710232539618,152.0813725931968,3.913271150925963
434,307.40338046367697,120.1791065069877,412.53838421465923,173.64309874175186,3.475811361994378
435,370.1885641676822,516.0021675079998,474.9317429320383,338.66060082102206,6.110363128537879
436,255.92758243358202,374.6918663471083,542.3869925732449,89.82178029629081,4.380194592778608
437,380.2892436457033,296.815077430393,462.69633107246796,195.2243796896744,4.569366335986887
438,139.59188334280867,556.253467094903,741.1018364029989,208.061590305926,5.8895978684927375
439,113.72940485158762,486.57010706567985,573.6462427457377,245.14717949636082,4.932221585405187
440,245.5561840882705,365.38820538949074,610.2316679074726,185.87898920825373,3.8865228231711626
441,280.7252359151446,257.95434019936584,599.4321903001119,198.48303237024615,5.122980189670321
442,247.38442015247256,580.8685992420217,676.0210786227988,156.50108595469254,6.402841047769682
443,84.60463199680987,547.5301766937991,527.153233805556,196.14761647470644,4.653024032859219
444,242.87039683897692,435.1236204330926,305.475207806623,159.40846347015537,5.325029725406324
445,145.64243995961175,726.9955494071498,559.9531927628963,217.29431339136306,6.109363868462028
446,303.5738039064031,289.48728505107715,402.2964659312256,157.82337983738196,4.501974400408486
447,279.32785968774783,221.17122436128918,420.70749773753647,202.62602363413117,4.216875952956951
448,174.8096170938116,346.2137895178133,587.954602813264,178.2442311789013,4.319972743976331
449,208.89064661306452,443.16209754667534,685.7424607150454,247.5630150463301,4.736834978258967
450,165.26291824888386,486.5009173984038,503.19073651040924,176.91637658469082,4.771592650501039
451,244.98567221814625,413.8145913215505,546.3249518898446,73.61805190758712,4.248184447118598
452,326.41138564009907,502.8083094771445,755.3322416952857,255.7152900428395,5.262383794636378
453,171.1419162931565,262.2690863714334,536.1129769232853,125.65606194824286,3.871352243315288
454,290.32372124142756,666.5646906109889,890.2524671270592,140.7740196810708,5.837138940344564
455,207.57939053020473,437.67732324111466,584.8264468447317,144.26032235739046,5.2330920748370735
456,186.57017341901246,617.5943747382191,235.88558612662735,262.4662855902491,6.729667869377583
457,241.43757120363537,501.4088019566556,613.0012431656799,51.85954716127827,4.8036116258280845
458,167.18061420645006,518.5129828730676,557.1737577324167,368.2649120195996,5.783158217085127
459,205.70805557222542,535.4650920348306,693.4629131124118,243.36340854396312,5.825310943557997
460,154.16976859289213,517.1562840025972,600.9772026904938,193.39433484774958,5.516910762353906
461,407.17801063331115,546.4084139801316,479.2316024024339,176.7063599630228,5.937788445051369
462,252.82108415773828,649.3728795198647,316.3552645565951,197.1332444914594,6.51811426407758
463,194.02195936059314,479.47817545522054,468.6465114070962,211.2673457027603,5.449093963743137
464,267.11839285873776,556.3505636382769,372.421931868605,218.71293515700341,5.134584263059217
465,241.01375602473362,436.53964585691597,412.9214825292916,213.3362679602069,5.5259763094490975
466,232.32243203734217,666.0175823174209,588.2867606630914,185.37484087531493,6.60912787604579
467,299.133336003474,348.54115469110957,750.4856756527109,168.15969478156043,4.295648782936326
468,310.6006168037844,720.1410649366223,559.2007294734472,170.9236029807893,6.582722681976061
469,207.5599081911578,443.97630740334847,320.6175406947224,168.30550317883913,5.313276856162271
470,203.9345407484256,235.38373468229278,566.6904002330211,248.02620581202387,3.9761832567426825
471,227.99586422786848,469.2156622366184,679.4947229968477,215.61340333685172,5.7697858701955385
472,65.8463068211532,347.84225137876786,408.53256435209266,20.0,5.092840117845826
473,128.78471502411583,576.0965323483086,479.89742499906237,219.35404659178567,5.183767168655855
474,359.349941395562,352.10640310464134,502.2032292093796,191.6841716831265,4.172077940103696
475,381.5974170801027,383.07248501778304,382.265253037664,178.87747461324616,5.18822150627805
476,230.07711683548973,166.56889035817034,597.2420650765789,156.68889281466684,3.9671577236542364
477,296.1245570444613,382.1540521126385,481.85777770883277,247.4467631991608,4.882479714128053
478,274.9000123634829,86.41810100565652,562.9298665860541,236.85158772737148,4.182224036870508
479,496.31046467641903,212.4145764771415,366.876173329685,133.62733993058345,3.6526455917380876
480,339.5659929147661,564.0621984216446,434.3812549514884,204.4231372274721,6.254748563908505
481,239.76659268153867,567.8700237976249,608.3572036741657,121.70059592752284,5.259354085826801
482,173.55676475196594,513.8186342677448,444.07502718623493,97.22291011266417,5.970341474171632
483,121.48429437939421,304.9535785306181,759.0445776850108,142.39696652460208,5.048788091045141
484,266.27709086937784,442.843296578703,440.0545721578096,231.74360834296553,4.826929587426528
485,189.49194037725573,449.45961913641474,533.7027088627829,237.1875027225652,4.825878413927426
486,136.21970323218608,276.2452966211186,639.8886247809635,210.78512520583757,4.50503008347154
487,198.2741692605979,675.5097452650725,287.2451400600453,223.50574721087983,6.02754323437356
488,163.4761597108484,581.6043435863508,235.87867820288363,210.9706972268975,5.634209822841126
489,384.97133080580517,416.8553739255504,271.1515528144858,141.51110428662287,5.149935950083813
490,320.53118055595604,454.0328758491796,689.3876155140773,205.91535268043643,4.363220867619854
491,249.3621886946706,481.2574211921329,417.221278116133,228.02457151366093,5.354141753330209
492,368.3955311112021,143.73976973635638,883.7298928502378,225.25747978881446,3.5611409834497283
493,256.18946461180946,412.92339262191047,415.3628602013917,251.33480228847856,4.833104085710242
494,181.0972638937389,347.7023628003302,527.6826954795555,222.49823083206383,5.267518805187663
495,371.8499261815726,299.7569985157627,731.3164928851813,201.08689245249496,4.01640518270732
496,293.1128034947727,407.83495606710676,800.9139332238684,244.20901429898566,5.520421009297039
497,167.0203076538835,719.6529790274284,809.2255364954597,178.4087244450564,6.149641494169118
498,234.77290575331133,546.1264291900515,681.2549345889713,127.08752092633694,5.314472915061637
499,179.95053972921943,364.3231515325805,653.6093788717194,170.21598216337418,4.917134749473946
500,139.3760215228531,535.8874172034238,588.8790423801775,135.30584131161305,5.398826458970497
